run_id,sample_id,task_id,family,condition_id,condition_name,repetition,model,backend,condition_echo,objective_score,earned_points,max_points,planted_issue_recall,distractor_avoidance,judge_task_success,judge_thoroughness,judge_constraint_adherence,judge_error_checking,judge_depth,judge_usefulness,response_words,coverage,verification_markers,alternatives_markers,caveats_markers,self_correction_markers,constraint_completion
full-001,R03-B-r2,R03,reasoning,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,5,3,5,77,0.5,1,0,0,0,1.0
full-001,R03-B-r3,R03,reasoning,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,5,5,5,4,5,68,0.5,1,0,0,0,1.0
full-001,R03-C-r1,R03,reasoning,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,5,5,5,4,5,206,1.0,0,0,0,0,1.0
full-001,R03-C-r2,R03,reasoning,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,3,5,4,3,5,77,0.5,1,0,0,0,1.0
full-001,R03-C-r3,R03,reasoning,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,4,5,144,0.5,0,0,0,0,1.0
full-001,R03-D-r1,R03,reasoning,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,4,4,5,98,0.75,1,0,0,0,1.0
full-001,R03-D-r2,R03,reasoning,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,4,4,5,107,0.75,1,0,0,0,1.0
full-001,R03-D-r3,R03,reasoning,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,0.888889,8.0,9.0,,,5,5,5,5,4,5,135,0.5,0,0,0,0,1.0
full-001,R04-A-r1,R04,reasoning,A,control,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,49,0.5,0,0,0,0,1.0
full-001,R04-A-r2,R04,reasoning,A,control,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-A-r3,R04,reasoning,A,control,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-B-r1,R04,reasoning,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-B-r2,R04,reasoning,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-B-r3,R04,reasoning,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,49,0.5,0,0,0,0,1.0
full-001,R04-C-r1,R04,reasoning,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-C-r2,R04,reasoning,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,46,0.5,0,0,0,0,1.0
full-001,R04-C-r3,R04,reasoning,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,49,0.5,0,0,0,0,1.0
full-001,R04-D-r1,R04,reasoning,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,61,0.75,0,0,0,0,1.0
full-001,R04-D-r2,R04,reasoning,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,2,3,5,61,0.75,0,0,0,0,1.0
full-001,R04-D-r3,R04,reasoning,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,9.0,9.0,,,5,4,5,3,3,5,70,0.75,0,0,0,0,1.0
full-001,R05-A-r1,R05,reasoning,A,control,1,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,4,5,3,4,5,43,0.8,0,0,0,0,1.0
full-001,R05-A-r2,R05,reasoning,A,control,2,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,1,5,1,1,3,3,0.0,0,0,0,0,1.0
full-001,R05-A-r3,R05,reasoning,A,control,3,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,1,5,1,1,3,4,0.0,0,0,0,0,1.0
full-001,R05-B-r1,R05,reasoning,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,4,5,2,4,5,74,0.8,0,0,0,0,1.0
full-001,R05-B-r2,R05,reasoning,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,4,5,2,4,5,88,0.8,0,0,0,0,1.0
full-001,R05-B-r3,R05,reasoning,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,1,5,1,1,3,3,0.0,0,0,0,0,1.0
full-001,R05-C-r1,R05,reasoning,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,5,5,4,4,5,38,0.8,0,0,0,0,1.0
full-001,R05-C-r2,R05,reasoning,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,4,5,3,4,5,105,0.8,0,0,0,0,1.0
full-001,R05-C-r3,R05,reasoning,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,4,5,3,4,5,51,0.8,0,0,0,0,1.0
full-001,R05-D-r1,R05,reasoning,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,10.0,10.0,,1.0,5,5,5,5,4,5,338,1.0,2,1,0,0,1.0
full-001,R05-D-r2,R05,reasoning,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,10.0,10.0,,1.0,5,5,5,5,4,5,261,1.0,2,0,0,0,1.0
full-001,R05-D-r3,R05,reasoning,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,0.9,9.0,10.0,,1.0,5,5,5,5,4,5,86,0.8,1,0,0,0,1.0
full-001,W01-A-r1,W01,writing,A,control,1,claude-sonnet-5,claude_cli,False,0.733333,11.0,15.0,,,3,4,2,2,3,3,179,1.0,0,0,0,0,0.733333
full-001,W01-A-r2,W01,writing,A,control,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,163,1.0,0,0,0,0,1.0
full-001,W01-A-r3,W01,writing,A,control,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,3,5,156,1.0,0,0,0,0,1.0
full-001,W01-B-r1,W01,writing,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,5,5,4,4,5,169,1.0,0,0,0,0,1.0
full-001,W01-B-r2,W01,writing,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,165,1.0,0,0,0,0,1.0
full-001,W01-B-r3,W01,writing,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,170,1.0,0,0,0,0,1.0
full-001,W01-C-r1,W01,writing,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,4,4,4,2,3,4,170,1.0,0,0,0,0,1.0
full-001,W01-C-r2,W01,writing,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,158,1.0,0,0,0,0,1.0
full-001,W01-C-r3,W01,writing,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,5,5,4,4,5,153,1.0,0,0,0,0,1.0
full-001,W01-D-r1,W01,writing,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,3,5,166,1.0,0,0,0,0,1.0
full-001,W01-D-r2,W01,writing,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,166,1.0,0,0,0,0,1.0
full-001,W01-D-r3,W01,writing,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,3,5,165,1.0,0,0,0,0,1.0
full-001,W02-A-r1,W02,writing,A,control,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,5,5,4,4,5,110,1.0,0,0,0,0,1.0
full-001,W02-A-r2,W02,writing,A,control,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,102,1.0,0,0,0,0,1.0
full-001,W02-A-r3,W02,writing,A,control,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,5,5,4,4,5,111,1.0,0,0,0,0,1.0
full-001,W02-B-r1,W02,writing,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,106,1.0,0,0,0,0,1.0
full-001,W02-B-r2,W02,writing,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,3,4,2,1,3,4,105,1.0,0,0,0,0,0.714286
full-001,W02-B-r3,W02,writing,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,3,4,2,2,3,3,104,1.0,0,0,0,0,0.714286
full-001,W02-C-r1,W02,writing,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,105,1.0,0,0,0,0,1.0
full-001,W02-C-r2,W02,writing,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,110,1.0,0,0,0,0,1.0
full-001,W02-C-r3,W02,writing,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,95,1.0,0,0,0,0,1.0
full-001,W02-D-r1,W02,writing,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,104,1.0,0,0,0,0,1.0
full-001,W02-D-r2,W02,writing,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,3,3,5,101,1.0,0,0,0,0,1.0
full-001,W02-D-r3,W02,writing,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,3,5,105,1.0,0,0,0,0,1.0
full-001,W03-A-r1,W03,writing,A,control,1,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,5,4,5,4,4,5,124,1.0,0,0,0,1,0.714286
full-001,W03-A-r2,W03,writing,A,control,2,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,4,4,3,2,4,4,140,1.0,0,0,0,1,0.714286
full-001,W03-A-r3,W03,writing,A,control,3,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,5,4,4,3,4,5,134,1.0,0,0,0,1,0.714286
full-001,W03-B-r1,W03,writing,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,5,4,5,3,4,5,155,1.0,0,0,0,1,0.714286
full-001,W03-B-r2,W03,writing,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,131,1.0,0,0,0,1,1.0
full-001,W03-B-r3,W03,writing,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,5,4,4,3,3,5,146,1.0,0,0,0,1,0.714286
full-001,W03-C-r1,W03,writing,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,2,3,2,2,3,3,144,1.0,0,0,0,0,0.714286
full-001,W03-C-r2,W03,writing,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,5,4,4,3,4,5,143,1.0,0,0,0,1,0.714286
full-001,W03-C-r3,W03,writing,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,0.714286,10.0,14.0,,,4,4,3,2,3,4,112,1.0,0,0,1,1,0.714286
full-001,W03-D-r1,W03,writing,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,4,4,3,3,3,4,116,1.0,0,0,0,0,1.0
full-001,W03-D-r2,W03,writing,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,0.857143,12.0,14.0,,,2,3,2,1,3,3,152,0.8,0,0,0,1,0.857143
full-001,W03-D-r3,W03,writing,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,14.0,14.0,,,5,4,5,4,4,5,117,1.0,0,0,1,1,1.0
full-001,W04-A-r1,W04,writing,A,control,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,334,1.0,0,0,0,0,1.0
full-001,W04-A-r2,W04,writing,A,control,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,5,5,4,4,5,305,1.0,0,0,0,0,1.0
full-001,W04-A-r3,W04,writing,A,control,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,294,1.0,0,0,0,1,1.0
full-001,W04-B-r1,W04,writing,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,5,5,4,4,5,296,1.0,0,0,0,0,1.0
full-001,W04-B-r2,W04,writing,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,3,4,5,305,1.0,0,0,0,0,1.0
full-001,W04-B-r3,W04,writing,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,290,1.0,0,0,0,0,1.0
full-001,W04-C-r1,W04,writing,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,328,1.0,0,0,1,0,1.0
full-001,W04-C-r2,W04,writing,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,311,0.8,0,0,0,1,1.0
full-001,W04-C-r3,W04,writing,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,0.8,12.0,15.0,,,3,4,3,2,3,4,268,1.0,0,0,0,0,0.8
full-001,W04-D-r1,W04,writing,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,370,1.0,0,0,0,0,1.0
full-001,W04-D-r2,W04,writing,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,356,1.0,0,0,0,0,1.0
full-001,W04-D-r3,W04,writing,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,5,5,4,4,5,350,1.0,0,0,0,0,1.0
full-001,W05-A-r1,W05,writing,A,control,1,claude-sonnet-5,claude_cli,False,0.533333,8.0,15.0,,,3,4,2,2,4,3,356,1.0,0,0,0,0,0.533333
full-001,W05-A-r2,W05,writing,A,control,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,321,1.0,0,0,0,0,1.0
full-001,W05-A-r3,W05,writing,A,control,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,3,5,331,1.0,0,0,0,0,1.0
full-001,W05-B-r1,W05,writing,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,0.733333,11.0,15.0,,,3,4,2,2,4,4,334,1.0,1,0,0,0,0.733333
full-001,W05-B-r2,W05,writing,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,3,4,5,349,1.0,1,0,0,0,1.0
full-001,W05-B-r3,W05,writing,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,3,4,5,333,1.0,1,0,0,1,1.0
full-001,W05-C-r1,W05,writing,C,larger_than_life,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,308,1.0,0,0,0,0,1.0
full-001,W05-C-r2,W05,writing,C,larger_than_life,2,claude-sonnet-5,claude_cli,False,0.733333,11.0,15.0,,,2,3,2,1,4,3,325,1.0,0,0,0,0,0.733333
full-001,W05-C-r3,W05,writing,C,larger_than_life,3,claude-sonnet-5,claude_cli,False,0.8,12.0,15.0,,,4,4,3,2,4,4,364,1.0,0,0,1,0,0.8
full-001,W05-D-r1,W05,writing,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,,,5,4,5,4,4,5,328,1.0,0,0,0,0,1.0
full-001,W05-D-r2,W05,writing,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,0.8,12.0,15.0,,,5,4,5,3,4,5,352,1.0,0,0,1,0,0.8
full-001,W05-D-r3,W05,writing,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,0.533333,8.0,15.0,,,2,4,2,2,4,3,371,1.0,0,0,0,0,0.533333
