run_id,sample_id,task_id,family,condition_id,condition_name,repetition,model,backend,condition_echo,objective_score,earned_points,max_points,planted_issue_recall,distractor_avoidance,judge_task_success,judge_thoroughness,judge_constraint_adherence,judge_error_checking,judge_depth,judge_usefulness,response_words,coverage,verification_markers,alternatives_markers,caveats_markers,self_correction_markers,constraint_completion
full-002,C04-T03-r2,C04,critique,T03,phrase_t03,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,4,5,5,4,5,335,0.75,0,0,1,0,
full-002,C04-T03-r3,C04,critique,T03,phrase_t03,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,393,0.75,0,0,2,0,
full-002,C04-T04-r1,C04,critique,T04,phrase_t04,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,4,5,5,4,5,454,0.75,0,0,0,0,
full-002,C04-T04-r2,C04,critique,T04,phrase_t04,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,4,3,3,4,4,442,1.0,0,0,0,0,
full-002,C04-T04-r3,C04,critique,T04,phrase_t04,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,4,5,395,0.75,0,0,0,0,
full-002,C04-T05-r1,C04,critique,T05,phrase_t05,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,4,5,444,0.75,1,0,0,0,
full-002,C04-T05-r2,C04,critique,T05,phrase_t05,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,4,5,587,0.75,0,0,0,0,
full-002,C04-T05-r3,C04,critique,T05,phrase_t05,3,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,4,4,3,5,4,4,480,0.75,0,0,0,0,
full-002,C04-T06-r1,C04,critique,T06,phrase_t06,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,4,4,5,351,0.5,0,0,1,0,
full-002,C04-T06-r2,C04,critique,T06,phrase_t06,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,545,0.5,0,0,1,0,
full-002,C04-T06-r3,C04,critique,T06,phrase_t06,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,4,5,467,0.75,0,0,0,0,
full-002,C04-T07-r1,C04,critique,T07,phrase_t07,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,4,5,5,434,0.75,0,0,0,0,
full-002,C04-T07-r2,C04,critique,T07,phrase_t07,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,537,0.75,0,0,0,1,
full-002,C04-T07-r3,C04,critique,T07,phrase_t07,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,3,5,4,3,4,454,0.75,0,0,0,0,
full-002,C04-T08-r1,C04,critique,T08,phrase_t08,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,402,0.75,0,0,0,0,
full-002,C04-T08-r2,C04,critique,T08,phrase_t08,2,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,5,5,5,4,5,426,0.75,0,0,0,0,
full-002,C04-T08-r3,C04,critique,T08,phrase_t08,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,4,5,484,1.0,0,0,0,0,
full-002,C04-T09-r1,C04,critique,T09,phrase_t09,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,4,5,4,5,522,0.75,0,0,0,0,
full-002,C04-T09-r2,C04,critique,T09,phrase_t09,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,4,5,5,5,443,0.75,0,0,1,0,
full-002,C04-T09-r3,C04,critique,T09,phrase_t09,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,534,0.75,0,0,2,0,
full-002,C04-T10-r1,C04,critique,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,4,5,5,4,5,360,0.75,0,0,0,0,
full-002,C04-T10-r2,C04,critique,T10,phrase_t10,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,533,0.75,0,0,0,0,
full-002,C04-T10-r3,C04,critique,T10,phrase_t10,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,4,5,358,0.5,0,0,0,0,
full-002,C04-T11-r1,C04,critique,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,5,5,5,4,5,481,0.75,0,0,0,0,
full-002,C04-T11-r2,C04,critique,T11,phrase_t11,2,claude-sonnet-5,claude_cli,False,0.5625,9.0,16.0,0.642857,0.0,5,5,5,5,5,5,510,0.75,0,0,1,0,
full-002,C04-T11-r3,C04,critique,T11,phrase_t11,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,407,0.5,0,0,0,0,
full-002,C04-T12-r1,C04,critique,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,4,5,5,4,5,420,0.5,0,0,0,0,
full-002,C04-T12-r2,C04,critique,T12,phrase_t12,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,345,0.75,0,0,0,0,
full-002,C04-T12-r3,C04,critique,T12,phrase_t12,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,3,5,4,4,4,467,0.75,0,0,0,0,
full-002,C04-T13-r1,C04,critique,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,4,5,4,4,4,4,541,0.75,0,0,0,0,
full-002,C04-T13-r2,C04,critique,T13,phrase_t13,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,4,4,5,4,5,428,0.75,0,0,0,0,
full-002,C04-T13-r3,C04,critique,T13,phrase_t13,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,4,5,4,4,5,490,1.0,0,0,0,0,
full-002,C04-T14-r1,C04,critique,T14,phrase_t14,1,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,5,5,5,5,5,546,0.5,0,1,1,0,
full-002,C04-T14-r2,C04,critique,T14,phrase_t14,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,597,0.75,0,0,0,0,
full-002,C04-T14-r3,C04,critique,T14,phrase_t14,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,639,0.75,0,0,0,0,
full-002,C04-T15-r1,C04,critique,T15,phrase_t15,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,722,1.0,0,0,0,0,
full-002,C04-T15-r2,C04,critique,T15,phrase_t15,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,604,1.0,0,0,0,0,
full-002,C04-T15-r3,C04,critique,T15,phrase_t15,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,512,0.75,0,0,1,0,
full-002,C04-T16-r1,C04,critique,T16,phrase_t16,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,4,5,426,0.75,0,0,0,0,
full-002,C04-T16-r2,C04,critique,T16,phrase_t16,2,claude-sonnet-5,claude_cli,False,0.8125,13.0,16.0,0.785714,1.0,5,5,5,5,5,5,519,1.0,0,0,0,0,
full-002,C04-T16-r3,C04,critique,T16,phrase_t16,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,417,0.5,1,0,0,0,
full-002,C04-T17-r1,C04,critique,T17,phrase_t17,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,516,1.0,0,0,1,0,
full-002,C04-T17-r2,C04,critique,T17,phrase_t17,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,409,0.75,0,0,0,0,
full-002,C04-T17-r3,C04,critique,T17,phrase_t17,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,373,0.75,0,0,1,0,
full-002,C04-T18-r1,C04,critique,T18,phrase_t18,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,305,0.5,0,0,0,0,
full-002,C04-T18-r2,C04,critique,T18,phrase_t18,2,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,4,5,5,4,5,373,0.75,0,0,0,0,
full-002,C04-T18-r3,C04,critique,T18,phrase_t18,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,471,0.75,0,0,0,0,
full-002,C04-T19-r1,C04,critique,T19,phrase_t19,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,426,0.75,0,0,1,0,
full-002,C04-T19-r2,C04,critique,T19,phrase_t19,2,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,5,5,5,5,5,382,0.75,0,0,1,0,
full-002,C04-T19-r3,C04,critique,T19,phrase_t19,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,507,0.75,0,0,0,0,
full-002,C04-T20-r1,C04,critique,T20,phrase_t20,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,4,5,5,4,5,436,0.5,0,0,0,0,
full-002,C04-T20-r2,C04,critique,T20,phrase_t20,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,512,1.0,0,0,1,0,
full-002,C04-T20-r3,C04,critique,T20,phrase_t20,3,claude-sonnet-5,claude_cli,False,0.75,12.0,16.0,0.857143,0.0,5,5,5,5,5,5,498,0.75,0,0,0,0,
full-002,C04-T21-r1,C04,critique,T21,phrase_t21,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,4,5,5,4,5,379,0.75,0,0,0,0,
full-002,C04-T21-r2,C04,critique,T21,phrase_t21,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,512,0.75,0,0,0,0,
full-002,C04-T21-r3,C04,critique,T21,phrase_t21,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,4,4,5,4,4,5,468,1.0,0,0,0,0,
full-002,C04-T22-r1,C04,critique,T22,phrase_t22,1,claude-sonnet-5,claude_cli,False,1.0,16.0,16.0,1.0,1.0,4,3,4,3,3,4,455,1.0,0,0,1,0,
full-002,C04-T22-r2,C04,critique,T22,phrase_t22,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,4,5,5,4,5,443,1.0,0,0,0,0,
full-002,C04-T22-r3,C04,critique,T22,phrase_t22,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,521,1.0,0,0,0,0,
full-002,C04-T23-r1,C04,critique,T23,phrase_t23,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,4,5,5,4,5,438,0.75,0,0,0,0,
full-002,C04-T23-r2,C04,critique,T23,phrase_t23,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,3,4,4,3,4,374,1.0,0,0,1,0,
full-002,C04-T23-r3,C04,critique,T23,phrase_t23,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,4,5,469,0.75,0,0,1,0,
full-002,C04-T24-r1,C04,critique,T24,phrase_t24,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,421,1.0,0,0,0,0,
full-002,C04-T24-r2,C04,critique,T24,phrase_t24,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,4,5,5,4,5,386,0.5,0,0,0,0,
full-002,C04-T24-r3,C04,critique,T24,phrase_t24,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,4,4,4,4,4,5,406,0.75,0,0,0,1,
full-002,C04-T25-r1,C04,critique,T25,phrase_t25,1,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,4,5,425,0.5,0,0,0,0,
full-002,C04-T25-r2,C04,critique,T25,phrase_t25,2,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,4,3,5,5,4,4,403,0.75,0,0,0,0,
full-002,C04-T25-r3,C04,critique,T25,phrase_t25,3,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,5,5,507,0.75,0,0,1,0,
full-002,C04-T26-r1,C04,critique,T26,phrase_t26,1,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,580,0.75,0,0,1,0,
full-002,C04-T26-r2,C04,critique,T26,phrase_t26,2,claude-sonnet-5,claude_cli,False,0.6875,11.0,16.0,0.642857,1.0,5,5,5,5,4,5,307,0.75,0,0,0,0,
full-002,C04-T26-r3,C04,critique,T26,phrase_t26,3,claude-sonnet-5,claude_cli,False,0.875,14.0,16.0,0.857143,1.0,5,5,5,5,5,5,419,0.75,0,0,0,0,
full-002,C05-A-r1,C05,critique,A,control,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,350,1.0,1,0,0,0,
full-002,C05-A-r2,C05,critique,A,control,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,293,1.0,1,0,1,0,
full-002,C05-A-r3,C05,critique,A,control,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,264,1.0,1,0,1,0,
full-002,C05-B-r1,C05,critique,B,generic_encouragement,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,296,1.0,0,0,0,0,
full-002,C05-B-r2,C05,critique,B,generic_encouragement,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,360,1.0,0,0,0,0,
full-002,C05-B-r3,C05,critique,B,generic_encouragement,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,296,0.75,0,0,0,0,
full-002,C05-D-r1,C05,critique,D,explicit_effort,1,claude-sonnet-5,claude_cli,False,0.666667,10.0,15.0,0.615385,1.0,5,5,5,5,5,5,356,1.0,1,0,0,0,
full-002,C05-D-r2,C05,critique,D,explicit_effort,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,357,1.0,1,0,1,0,
full-002,C05-D-r3,C05,critique,D,explicit_effort,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,321,1.0,0,0,0,1,
full-002,C05-E01-r1,C05,critique,E01,combo_e01,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,391,1.0,1,0,0,0,
full-002,C05-E01-r2,C05,critique,E01,combo_e01,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,317,1.0,0,0,0,0,
full-002,C05-E01-r3,C05,critique,E01,combo_e01,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,379,1.0,0,0,0,0,
full-002,C05-E02-r1,C05,critique,E02,combo_e02,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,346,1.0,1,0,0,0,
full-002,C05-E02-r2,C05,critique,E02,combo_e02,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,333,0.75,0,0,0,0,
full-002,C05-E02-r3,C05,critique,E02,combo_e02,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,351,1.0,0,1,0,0,
full-002,C05-E03-r1,C05,critique,E03,combo_e03,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,349,1.0,0,0,0,0,
full-002,C05-E03-r2,C05,critique,E03,combo_e03,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,352,1.0,0,0,0,0,
full-002,C05-E03-r3,C05,critique,E03,combo_e03,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,425,1.0,1,0,0,0,
full-002,C05-E04-r1,C05,critique,E04,combo_e04,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,311,1.0,0,0,0,0,
full-002,C05-E04-r2,C05,critique,E04,combo_e04,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,413,1.0,0,0,0,0,
full-002,C05-E04-r3,C05,critique,E04,combo_e04,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,393,1.0,1,0,0,0,
full-002,C05-E05-r1,C05,critique,E05,combo_e05,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,497,1.0,1,0,1,0,
full-002,C05-E05-r2,C05,critique,E05,combo_e05,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,446,1.0,1,0,0,0,
full-002,C05-E05-r3,C05,critique,E05,combo_e05,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,456,1.0,0,0,0,0,
full-002,C05-E06-r1,C05,critique,E06,combo_e06,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,385,1.0,1,0,0,0,
full-002,C05-E06-r2,C05,critique,E06,combo_e06,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,277,1.0,0,0,0,0,
full-002,C05-E06-r3,C05,critique,E06,combo_e06,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,305,1.0,1,0,0,0,
full-002,C05-E07-r1,C05,critique,E07,combo_e07,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,368,1.0,0,0,0,0,
full-002,C05-E07-r2,C05,critique,E07,combo_e07,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,247,1.0,1,0,0,0,
full-002,C05-E07-r3,C05,critique,E07,combo_e07,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,290,1.0,1,0,0,0,
full-002,C05-E08-r1,C05,critique,E08,combo_e08,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,280,1.0,1,0,0,0,
full-002,C05-E08-r2,C05,critique,E08,combo_e08,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,302,1.0,1,0,0,0,
full-002,C05-E08-r3,C05,critique,E08,combo_e08,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,317,1.0,1,0,0,0,
full-002,C05-T01-r1,C05,critique,T01,phrase_t01,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,372,1.0,0,0,0,0,
full-002,C05-T01-r2,C05,critique,T01,phrase_t01,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,266,1.0,0,0,0,0,
full-002,C05-T01-r3,C05,critique,T01,phrase_t01,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,372,1.0,0,0,0,0,
full-002,C05-T02-r1,C05,critique,T02,phrase_t02,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,301,1.0,1,0,0,0,
full-002,C05-T02-r2,C05,critique,T02,phrase_t02,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,269,1.0,1,0,0,0,
full-002,C05-T02-r3,C05,critique,T02,phrase_t02,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,303,1.0,2,0,0,0,
full-002,C05-T03-r1,C05,critique,T03,phrase_t03,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,258,1.0,0,0,0,0,
full-002,C05-T03-r2,C05,critique,T03,phrase_t03,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,236,1.0,0,0,0,0,
full-002,C05-T03-r3,C05,critique,T03,phrase_t03,3,claude-sonnet-5,claude_cli,False,0.666667,10.0,15.0,0.615385,1.0,5,5,5,5,5,5,308,1.0,0,0,0,0,
full-002,C05-T04-r1,C05,critique,T04,phrase_t04,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,4,5,5,4,5,291,1.0,1,0,0,0,
full-002,C05-T04-r2,C05,critique,T04,phrase_t04,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,254,0.75,0,0,0,0,
full-002,C05-T04-r3,C05,critique,T04,phrase_t04,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,294,1.0,0,0,0,0,
full-002,C05-T05-r1,C05,critique,T05,phrase_t05,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,283,1.0,1,0,0,1,
full-002,C05-T05-r2,C05,critique,T05,phrase_t05,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,286,1.0,1,0,0,0,
full-002,C05-T05-r3,C05,critique,T05,phrase_t05,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,319,1.0,0,1,0,0,
full-002,C05-T06-r1,C05,critique,T06,phrase_t06,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,369,1.0,0,0,1,0,
full-002,C05-T06-r2,C05,critique,T06,phrase_t06,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,321,1.0,0,0,0,0,
full-002,C05-T06-r3,C05,critique,T06,phrase_t06,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,290,1.0,0,0,0,1,
full-002,C05-T07-r1,C05,critique,T07,phrase_t07,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,309,1.0,1,0,0,0,
full-002,C05-T07-r2,C05,critique,T07,phrase_t07,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,289,1.0,1,0,0,0,
full-002,C05-T07-r3,C05,critique,T07,phrase_t07,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,256,1.0,0,0,0,0,
full-002,C05-T08-r1,C05,critique,T08,phrase_t08,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,316,1.0,0,0,0,0,
full-002,C05-T08-r2,C05,critique,T08,phrase_t08,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,273,0.75,1,0,0,0,
full-002,C05-T08-r3,C05,critique,T08,phrase_t08,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,315,1.0,0,0,0,0,
full-002,C05-T09-r1,C05,critique,T09,phrase_t09,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,278,0.75,1,0,0,0,
full-002,C05-T09-r2,C05,critique,T09,phrase_t09,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,241,1.0,0,0,0,0,
full-002,C05-T09-r3,C05,critique,T09,phrase_t09,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,3,5,5,4,275,1.0,0,0,0,0,
full-002,C05-T10-r1,C05,critique,T10,phrase_t10,1,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,5,5,297,1.0,0,0,0,0,
full-002,C05-T10-r2,C05,critique,T10,phrase_t10,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,263,1.0,1,1,0,0,
full-002,C05-T10-r3,C05,critique,T10,phrase_t10,3,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,4,5,5,5,328,1.0,0,0,0,1,
full-002,C05-T11-r1,C05,critique,T11,phrase_t11,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,232,1.0,0,0,0,0,
full-002,C05-T11-r2,C05,critique,T11,phrase_t11,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,272,1.0,0,0,0,0,
full-002,C05-T11-r3,C05,critique,T11,phrase_t11,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,236,1.0,0,0,0,0,
full-002,C05-T12-r1,C05,critique,T12,phrase_t12,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,316,1.0,1,0,0,0,
full-002,C05-T12-r2,C05,critique,T12,phrase_t12,2,claude-sonnet-5,claude_cli,False,1.0,15.0,15.0,1.0,1.0,5,5,5,5,4,5,280,1.0,1,0,0,0,
full-002,C05-T12-r3,C05,critique,T12,phrase_t12,3,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,4,5,278,1.0,1,0,0,0,
full-002,C05-T13-r1,C05,critique,T13,phrase_t13,1,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,268,1.0,0,0,0,0,
full-002,C05-T13-r2,C05,critique,T13,phrase_t13,2,claude-sonnet-5,claude_cli,False,0.866667,13.0,15.0,0.846154,1.0,5,5,5,5,5,5,270,1.0,1,0,0,0,
